"","Metric","Mean TP1","SD TP1","Mean TP2","SD TP1","T","p","adjusted p","Cohens's d","Lower 95% CI","Upper 95% CI"
"smt_mc_diff_GenuCC","smt_mc_diff_GenuCC",0.00228912296195652,0.000106983302160379,0.00231631555706522,0.000114561163693482,-15.824177631614,"2.1195028710507101864816700425821216742706501279314771046878449e-56","3.8914072712491039023803461981802e-53",0.244813213537705,0.214033631757123,0.275592795318287
"smt_mc_diff_BodyCC","smt_mc_diff_BodyCC",0.00256758355978261,9.39443148880969e-05,0.00260880944293478,8.81215029694133e-05,-29.6994941506951,"7.7949785952435513179112342417450189226522390773912588951461924e-194","1.4311580700867160219685026067837e-190",0.451743567366043,0.420441123447183,0.483046011284903
"smt_mc_diff_SpleniumCC","smt_mc_diff_SpleniumCC",0.00235634171195652,9.40839776371971e-05,0.00236153464673913,9.1256946385947e-05,-2.99066453838951,"0.0027837111485770429504662403205694356906501492397044961162418994","5.1108936687874508570560172285664",0.0560178531566915,0.0192696082128718,0.0927660981005112
"smt_mc_diff_Fornix","smt_mc_diff_Fornix",0.00296061922554348,9.4472112308454e-05,0.00298244972826087,7.16407025953801e-05,-21.7936504725418,"2.6653352039471683458921940933062562951575885765618246615334612e-105","4.8935554344470010830580683553127e-102",0.240809086048554,0.218836214228004,0.262781957869105
"smt_mc_diff_CorticospinaltractR","smt_mc_diff_CorticospinaltractR",0.00251980638586957,0.000171427842383879,0.00250420855978261,0.000165064449510228,5.39904946051074,"6.6994903839461855945615546910965862127927397139181672651616173e-8","0.00012300264344925196751615014412853",-0.0926485177395836,-0.126360830676788,-0.0589362048023796
"smt_mc_diff_CorticospinaltractL","smt_mc_diff_CorticospinaltractL",0.00259705332880435,0.000167401538531594,0.0025730390625,0.000161893418444717,8.26739894135479,"1.3691321152101952196393679648050441720592712532846895396823692e-16","2.5137265635259184232578795833807e-13",-0.14578391572476,-0.180535407925483,-0.111032423524038
"smt_mc_diff_MediallemniscusR","smt_mc_diff_MediallemniscusR",0.00214844938858696,0.000189571760596161,0.0021300519701087,0.000174721203141582,5.97954941952358,"2.2375567290047627150289131046512015835231341555763424417021753e-9","4.1081541544527443447930844601413e-6",-0.100686679950014,-0.133779889176278,-0.0675934707237507
"smt_mc_diff_MediallemniscusL","smt_mc_diff_MediallemniscusL",0.00223484510869565,0.000195578172085707,0.00220644395380435,0.000176656425330046,9.0683006954847,"1.2088755264778139763093185275601220155121120245216305505668996e-19","2.2194954666132664605039088166002e-16",-0.151845522271499,-0.184859857100592,-0.118831187442407
"smt_mc_diff_InferiorcerebellarpeduncleR","smt_mc_diff_InferiorcerebellarpeduncleR",0.00218681895380435,0.000136036345733943,0.00213452581521739,0.000134406211071507,18.9601716828812,"3.6395416905424389531906646988591105022177103938822791039955403e-80","6.6821985438359179180580603871061e-77",-0.386706785385214,-0.428157776244336,-0.345255794526092
"smt_mc_diff_InferiorcerebellarpeduncleL","smt_mc_diff_InferiorcerebellarpeduncleL",0.00222831148097826,0.000143789981361852,0.00217889198369565,0.000136942395645204,18.0723487205026,"5.2624913478544294689958978581130289344526720087186769786659384e-73","9.6619341146607325050764684674970e-70",-0.351805028454673,-0.391129533402457,-0.312480523506888
"smt_mc_diff_SuperiorcerebellarpeduncleR","smt_mc_diff_SuperiorcerebellarpeduncleR",0.00262155638586957,0.000100248872507322,0.00261559986413043,9.97231414493065e-05,3.08783309005047,"0.0020162167804493505051846834923209936444987309944139210238276687","3.7017740089050075275190788919006",-0.059573007893775,-0.097427558747655,-0.0217184570398949
"smt_mc_diff_SuperiorcerebellarpeduncleL","smt_mc_diff_SuperiorcerebellarpeduncleL",0.00256306793478261,0.000105235464690175,0.00254253804347826,0.00010773190024621,9.61374843717269,"6.9954885292027149050820954706025343655409317254421816341742271e-22","1.2843716939616184565730727284031e-18",-0.192766961942719,-0.232438106574929,-0.153095817310508
"smt_mc_diff_CerebralpeduncleR","smt_mc_diff_CerebralpeduncleR",0.00245384307065217,0.000143511204025386,0.00247446739130435,0.000132974942480713,-7.31357985933495,"2.6011759557947707719128380249051787308225010707346887060622745e-13","4.7757590548391991372319706137280e-10",0.148942878217673,0.108798708972481,0.189087047462864
"smt_mc_diff_CerebralpeduncleL","smt_mc_diff_CerebralpeduncleL",0.00251374898097826,0.000134114109848275,0.00248424626358696,0.000124859203694251,11.7214535576919,"9.8959300507119736963303927369532032778907286409274295622471399e-32","1.8168927573107183706462601065040e-28",-0.227465201820803,-0.265996807786594,-0.188933595855012
"smt_mc_diff_AnteriorlimbofinternalcapsuleR","smt_mc_diff_AnteriorlimbofinternalcapsuleR",0.00213958967391304,0.000133886178433133,0.00215387466032609,0.000135712502619312,-6.68309190263947,"2.3395275105084979492729602142296042507347259761834376025310380e-11","4.2953725092936022348651549533248e-8",0.10596151885924,0.074792453052899,0.13713058466558
"smt_mc_diff_AnteriorlimbofinternalcapsuleL","smt_mc_diff_AnteriorlimbofinternalcapsuleL",0.00215246807065217,0.00013255645102242,0.00214352445652174,0.000138197859604615,4.42200580572404,"9.7788828359856113155766715603339048057361385972169270920103292e-6","0.017954028886869582375398768984783",-0.065991400282149,-0.0952785933802688,-0.0367042071840292
"smt_mc_diff_.PosteriorlimbofinternalcapsuleR","smt_mc_diff_.PosteriorlimbofinternalcapsuleR",0.00237235394021739,0.000103909447879283,0.00238926120923913,0.000109863542658468,-8.13518912016455,"4.1129577255958239721241053866989147070308971625408354219060859e-16","7.5513903841939328128198574899822e-13",0.158020309398382,0.11970458825397,0.196336030542795
"smt_mc_diff_PosteriorlimbofinternalcapsuleL","smt_mc_diff_PosteriorlimbofinternalcapsuleL",0.00242990591032609,0.000100575768442562,0.00240670006793478,0.00010942790122151,11.5064258866098,"1.2244870521510004887857652714840027425458338671038740364194028e-30","2.2481582277492368974106650384438e-27",-0.220475806067757,-0.258492338578759,-0.182459273556755
"smt_mc_diff_RetrolenticularpartofinternalcapsuleR","smt_mc_diff_RetrolenticularpartofinternalcapsuleR",0.00204222622282609,0.000111169982368514,0.00205446059782609,0.000112694315032397,-6.80404977388796,"1.0171836910488632645474502528640586563128468600127519691631003e-11","1.8675492567657129537091186642573e-8",0.1092908995024,0.0777083689681959,0.140873430036604
"smt_mc_diff_RetrolenticularpartofinternalcapsuleL","smt_mc_diff_RetrolenticularpartofinternalcapsuleL",0.00205976494565217,0.000105515412736583,0.00204251936141304,0.000110700980422012,9.16822063112473,"4.8089096884143339045815511571660232053606545980616878520968855e-20","8.8291581879287170488117279245576e-17",-0.159361328183991,-0.193651942868511,-0.125070713499471
"smt_mc_diff_AnteriorcoronaradiataR","smt_mc_diff_AnteriorcoronaradiataR",0.00199606046195652,9.22840413472677e-05,0.0020220703125,9.18080078806496e-05,-17.310934832717,"3.8904680978727144683832818914395298340993079153192717250659402e-67","7.1428994276943037639517055526795e-64",0.282570531333714,0.249938481511414,0.315202581156014
"smt_mc_diff_AnteriorcoronaradiataL","smt_mc_diff_AnteriorcoronaradiataL",0.00202104755434783,9.56549953320328e-05,0.00204085767663043,9.64914883710961e-05,-13.5001149813539,"1.5613228318036981115703606907957502068917558345421859530811603e-41","2.8665887191915897328431822283000e-38",0.206188698043453,0.175931250124789,0.236446145962116
"smt_mc_diff_SuperiorcoronaradiataR","smt_mc_diff_SuperiorcoronaradiataR",0.00223478260869565,8.64874703323377e-05,0.00226677785326087,8.18290626015575e-05,-22.0684019998391,"6.3599821671374395924277351072785856787554140158915120483702257e-108","1.1676927258864339091697321656967e-104",0.379657709809514,0.344738025228957,0.414577394390071
"smt_mc_diff_SuperiorcoronaradiataL","smt_mc_diff_SuperiorcoronaradiataL",0.00222752207880435,8.28352834718512e-05,0.00223927479619565,8.32539860566324e-05,-8.70045066984786,"3.3056872878577259296484139234197053642676686912429000003089451e-18","6.0692418605067848068344879633993e-15",0.14152103858935,0.109474554946482,0.173567522232218
"smt_mc_diff_PosteriorcoronaradiataR","smt_mc_diff_PosteriorcoronaradiataR",0.00214158389945652,9.96932489836199e-05,0.00215230842391304,9.8731977501077e-05,-8.62547550664157,"6.3826895901198679633594788231437085575455387813181334058980846e-18","1.1718618087460077580728003119289e-14",0.108086675452648,0.0834494802543177,0.132723870650979
"smt_mc_diff_PosteriorcoronaradiataL","smt_mc_diff_PosteriorcoronaradiataL",0.00212191711956522,8.9370585324792e-05,0.00211951494565217,8.65399397762884e-05,2.10529412588402,"0.035265713128259259354296758345030670636081880134688533207856656","64.747849303484000174488848321493",-0.0272862861819314,-0.0526989317506337,-0.0018736406132291
"smt_mc_diff_PosteriorthalamicradiationR","smt_mc_diff_PosteriorthalamicradiationR",0.00219292866847826,0.000108505031380999,0.00216914639945652,0.000104582365886634,15.892746543194,"7.1141025137952475401708189339675942325997219077619906202146720e-57","1.3061492215328074483753623562763e-53",-0.222993234005685,-0.250839248176081,-0.195147219835289
"smt_mc_diff_PosteriorthalamicradiationL","smt_mc_diff_PosteriorthalamicradiationL",0.00214630638586957,0.000108580232474025,0.00211570244565217,9.46478663303114e-05,21.4897895851481,"1.9398840779607105222955904577128036701876946376944760316049734e-102","3.5616271671358645189347040803603e-99",-0.296940689167424,-0.324619235370949,-0.269262142963899
"smt_mc_diff_SagittalstratumR","smt_mc_diff_SagittalstratumR",0.00200083186141304,0.000107652402098958,0.00197966168478261,0.000112483736186938,12.9899027569958,"1.3960432658746174233777862302396535517207892974196324324719808e-38","2.5631354361457975893216155187181e-35",-0.192096112677509,-0.221352455492861,-0.162839769862158
"smt_mc_diff_SagittalstratumL","smt_mc_diff_SagittalstratumL",0.0019196640625,0.000109451523531352,0.00187459578804348,0.000106566053765151,25.8500693504721,"2.4287345976243582450264748470882162605306398878995953395522553e-147","4.4591567212383217378686078192546e-144",-0.417107934912928,-0.450086884777383,-0.384128985048472
"smt_mc_diff_ExternalcapsuleR","smt_mc_diff_ExternalcapsuleR",0.00165079042119565,9.44767331443723e-05,0.00166315930706522,0.000101859150493419,-9.46600311859833,"2.9075672120288339661876577991233502568570777378779287051823767e-21","5.3382934012849391619205397191881e-18",0.125400952784623,0.0993290765950263,0.151472828974219
"smt_mc_diff_ExternalcapsuleL","smt_mc_diff_ExternalcapsuleL",0.00156469191576087,9.35628450255836e-05,0.00155447214673913,0.000101728549733081,7.49474058545386,"6.6429614709417209068435781766159056648321332371146531908171175e-14","1.2196477260648999584964809532273e-10",-0.104113404081299,-0.131419597606345,-0.0768072105562534
"smt_mc_diff_CingulumcingulategyrusR","smt_mc_diff_CingulumcingulategyrusR",0.00201074966032609,0.000119267655004598,0.00204710869565217,0.000116170535619143,-18.9905736727629,"2.0408681333709967005128678829934397244313875387816929844964424e-80","3.7470338928691499421416254331774e-77",0.308752098709366,0.276129373667814,0.341374823750918
"smt_mc_diff_CingulumcingulategyrusL","smt_mc_diff_CingulumcingulategyrusL",0.00205588315217391,0.000117823626667734,0.00206535292119565,0.000117330727421712,-5.10966627693212,"3.2272835478663293189202440206056151363963050023990284674655292e-7","0.00059252925938825806295375680218352",0.0805400869486983,0.0495901257404297,0.111490048156967
"smt_mc_diff_CingulumhippocampusR","smt_mc_diff_CingulumhippocampusR",0.00147895686141304,0.00011612467891806,0.00144084714673913,0.000112751301556698,17.8052622000675,"6.4330283162317080221392340948593732548280997518539323871418672e-71","1.1811039988601415928647633798161e-67",-0.332911927571177,-0.370567569449129,-0.295256285693226
"smt_mc_diff_CingulumhippocampusL","smt_mc_diff_CingulumhippocampusL",0.001425875,0.000117857253972614,0.00137853804347826,0.000108909127296747,21.0844404853303,"1.1051269163961331363304184295648811627291468985023506790813302e-98","2.0290130185033004383026482366817e-95",-0.416692030557734,-0.45708153792488,-0.376302523190588
"smt_mc_diff_Fornix_StriaterminalisR","smt_mc_diff_Fornix_StriaterminalisR",0.00210497486413043,0.000135342650613452,0.00211591610054348,0.000139434280378342,-4.34276947313589,"1.4069774692641093737159069757983592258944995737251747148911754e-5","0.025832106335689048101424052075648",0.0796103724769643,0.0436166041934556,0.115604140760473
"smt_mc_diff_Fornix_StriaterminalisL","smt_mc_diff_Fornix_StriaterminalisL",0.0020712578125,0.000149006189419518,0.00203006283967391,0.000143925311187297,14.9114623548988,"2.7760537723915698870338784608673815532944890827279689772379621e-50","5.0968347261109223125942008541504e-47",-0.281140781999371,-0.318824822088525,-0.243456741910217
"smt_mc_diff_SuperiorlongitudinalfasciculusR","smt_mc_diff_SuperiorlongitudinalfasciculusR",0.00223228362771739,8.999970961341e-05,0.0022389113451087,8.62661880607887e-05,-5.51025374188447,"3.5831678660821477611166238891695889535590006156573233264571144e-8","6.5786962021268232894101214605124e-5",0.0750950457812388,0.0483410590095868,0.101849032552891
"smt_mc_diff_SuperiorlongitudinalfasciculusL","smt_mc_diff_SuperiorlongitudinalfasciculusL",0.00219475475543478,7.86819663533519e-05,0.00218562805706522,7.95279218741673e-05,7.91405430435593,"2.4913954461118217985293403569648057307730913983214730473702164e-15","4.5742020390613048220998688953858e-12",-0.115365667814091,-0.144037484380032,-0.0866938512481496
"smt_mc_diff_SuperiorfrontooccipitalfasciculusR","smt_mc_diff_SuperiorfrontooccipitalfasciculusR",0.00227561752717391,0.00014828248029975,0.00231059578804348,0.000146165956754491,-11.999887835227,"3.5577824389119613448850650059979210590566869498010364983781428e-33","6.5320885578423610292089793510159e-30",0.237569827721933,0.198215321785544,0.276924333658323
"smt_mc_diff_SuperiorfrontooccipitalfasciculusL","smt_mc_diff_SuperiorfrontooccipitalfasciculusL",0.00218004313858696,0.00020215857859838,0.00219293036684783,0.000205243492403636,-3.29982985583504,"0.00096743461946313460939545188381900170456170221972391966812205662","1.7762099613343151428500496586919",0.0632605128262742,0.0256410463272267,0.100879979325322
"smt_mc_diff_UncinatefasciculusR","smt_mc_diff_UncinatefasciculusR",0.00161233933423913,0.000127962976197416,0.00159892255434783,0.000127788950017793,6.13787745482398,"8.3631334156155142979243230245860207150082336238737855701272871e-10","1.5354712951070084250989057073137e-6",-0.104920175993717,-0.138522563085699,-0.0713177889017346
"smt_mc_diff_UncinatefasciculusL","smt_mc_diff_UncinatefasciculusL",0.00145960258152174,0.000134949228469396,0.00143788892663043,0.000133874816233978,9.14309203428461,"6.0691702040161480812486876852263572117853483240474449579561277e-20","1.1142996494573647877172590590069e-16",-0.161541156259765,-0.196402366864171,-0.126679945655358
"smt_mc_diff_TapetumR","smt_mc_diff_TapetumR",0.00243347622282609,0.000195769930166657,0.00242474626358696,0.00018718726321972,3.0511171789924,"0.0022799157775008043029580924156439333209629263765723633169639539","4.1859253674914767002310576751252",-0.045534061106488,-0.0748052187917626,-0.0162629034212134
"smt_mc_diff_TapetumL","smt_mc_diff_TapetumL",0.0023998488451087,0.00020898036830711,0.00241307642663043,0.000206426192509893,-4.21433126961405,"2.5051935702839878891377445539291180680149369810315396146070198e-5","0.045995353950414017644568990010163",0.0636790316682552,0.034027644993743,0.0933304183427674
"smt_mc_diff_CINGL","smt_mc_diff_CINGL",0.00170734986413043,8.54795026626193e-05,0.00167370210597826,8.00989952967646e-05,22.9560995604715,"1.2806318194714179890849289110051470143920328069816244011825460e-116","2.3512400205495234279599294806059e-113",-0.405709722100213,-0.441753357533335,-0.369666086667091
"smt_mc_diff_CINGR","smt_mc_diff_CINGR",0.00181719904891304,8.12241361795232e-05,0.00180000067934783,8.15784520100864e-05,13.5000907363116,"1.5618367278608406562972644991293026050005125761904868796481106e-41","2.8675322323525034449617776204028e-38",-0.211276547153806,-0.242296790595298,-0.180256303712314
"axEAD_ATRL","axEAD_ATRL",1.89586501528533,0.0388928988916813,1.89206523641304,0.0393397612517847,7.15267966057956,"8.5100040622087981653519119000995573605197712723643011322950235e-13","1.5624367458215353431586110248578e-9",-0.0971303850477612,-0.123814060514937,-0.0704467095805853
"axEAD_ATRR","axEAD_ATRR",1.91782225849185,0.0432153279207752,1.92046494293478,0.0443711616636649,-4.40461681111734,"1.0597102752594690921837539440553437687163370260007542772036225e-5","0.019456280653763852532493722412853",0.060311772609998,0.0334443537725599,0.0871791914474361
"axEAD_CSTL","axEAD_CSTL",2.04622295516304,0.0553414321095458,2.0319916875,0.0476156790810921,14.7161619112601,"5.0766710994973185220325331623409524424233013336840204639611426e-49","9.3207681386770768064517308860598e-46",-0.274210458268286,-0.311418853705407,-0.237002062831164
"axEAD_CSTR","axEAD_CSTR",2.02809989164402,0.0422700007587762,2.02278727955163,0.0509169947667753,6.44292768969812,"1.1719053870074535758857111291393827771727314553107142947859165e-10","2.1516182905456847653261656331000e-7",-0.112355359077879,-0.146649050598817,-0.0780616675569415
"axEAD_CGL","axEAD_CGL",1.99855172554348,0.0536900768362242,1.99716043376359,0.0507565345665153,2.17320103674404,"0.029765189797719809115717595724567190078356711827910142611561094","54.648888468613569536457505750315",-0.0265565091075752,-0.050516411578628,-0.0025966066365223
"axEAD_CGR","axEAD_CGR",1.94849131725543,0.059992408048833,1.95575162669837,0.0564660957767282,-10.026502468441,"1.1657292919579667011206144379116625909937243140652061204002851e-23","2.1402789800348268632574481080059e-20",0.124238669286424,0.0998541522286569,0.14862318634419
"axEAD_FMAJ","axEAD_FMAJ",2.19917270380435,0.0576795004184722,2.17485257133152,0.057866900882169,31.8175218212566,"3.7052449196186283778453758616601274859138575500128977567280781e-222","6.8028296724198017017241100820095e-219",-0.420954974013892,-0.448015807809315,-0.393894140218469
"axEAD_FMIN","axEAD_FMIN",1.99557155842391,0.0500745408404433,2.00980855298913,0.0510491816198222,-19.0135050589287,"1.3184172686088852169318584391375929294599352078482640420883555e-80","2.4206141051659132582868920942561e-77",0.281507802670404,0.251913802991242,0.311101802349566
"axEAD_IFOFL","axEAD_IFOFL",1.88809105978261,0.0427571446807858,1.87502654517663,0.0444648390729638,23.2393009295593,"1.8250235311553698565627602898644787278578982411022483149861804e-119","3.3507432032012590566492278921906e-116",-0.299156809510606,-0.324950820949732,-0.273362798071481
"axEAD_IFOFR","axEAD_IFOFR",1.92615850951087,0.0428364820461281,1.91836603057065,0.043752671817183,13.3370061009765,"1.4100975942423742806374022851644009339998363179592910782920042e-40","2.5889391830289991792502705955607e-37",-0.179922306015463,-0.206581724512127,-0.153262887518799
"axEAD_ILFL","axEAD_ILFL",1.86802947622283,0.0457697991557739,1.85324183831522,0.154440178016288,5.29949152900486,"1.1612562355699015154482936199889615839544591934875088596857801e-7","0.00021320664485063391823630670862997",-0.12246764317837,-0.167939942023317,-0.0769953443334221
"axEAD_ILFR","axEAD_ILFR",1.7884036263587,0.0484753565791146,1.76834250339674,0.0498556349691659,26.4622239282706,"2.6393274994099917320237976346279442202911263889307792818866298e-154","4.8458052889167448199956924571788e-151",-0.407842952892503,-0.439287976575191,-0.376397929209815
"axEAD_SLFL","axEAD_SLFL",1.81602502309783,0.0382870721387655,1.81243870584239,0.0417807678761474,6.63669334387111,"3.2079806817448088044687452462948811655924880235455061089444533e-11","5.8898525316834689650046162721997e-8",-0.0890285264129847,-0.115378106717102,-0.0626789461088674
"axEAD_SLFR","axEAD_SLFR",1.82786253023098,0.0418727652553815,1.82795347486413,0.0407020288652618,-0.19142225739438,"0.84819478359792612493715248539512328504291995983987285029795542","1557.2856226857923653846119631855",0.00220066977569355,-0.0203365519307703,0.0247378914821574
"axEAD_UFL","axEAD_UFL",1.73260379313859,0.0471637316414523,1.72404394904891,0.0475302604194999,12.8696845204715,"6.6673919703299211314066956598688826115630763791750142092316339e-38","1.2241331657525735197262693231525e-34",-0.180781621389807,-0.208543158221969,-0.153020084557644
"axEAD_UFR","axEAD_UFR",1.75914017119565,0.0508214861776263,1.75595771059783,0.059874698234331,3.40701619681061,"0.00065677229490400718443190784202535722718251341588699340174850499","1.2058339334437571906169827979582",-0.0567644143019129,-0.089452458239026,-0.0240763703647998
"axEAD_SLFTL","axEAD_SLFTL",1.75220382472826,0.0513044264740842,1.73026501494565,0.0506954662636801,31.0160166468228,"3.2788029234494686695089240867763246468649115403658108025697811e-211","6.0198821674532244772183846233242e-208",-0.430126705333949,-0.458542473950184,-0.401710936717715
"axEAD_SLTFR","axEAD_SLTFR",1.88850988009511,0.0595516234128956,1.86142251494565,0.0619301842120135,30.5546021188393,"4.9121601123512547909203041052269961110872685219392128581874149e-205","9.0187259662769037961296783371907e-202",-0.445489179556801,-0.475456111360063,-0.415522247753538
"axEAD_Middlecerebellarpeduncle","axEAD_Middlecerebellarpeduncle",1.91316414402174,0.113585612288594,1.86318058423913,0.114504892210664,18.7549292279204,"1.7645242324749695049384895330460340680348719139409743330275423e-78","3.2396664908240440110670667826721e-75",-0.438273007558156,-0.486233123255722,-0.390312891860591
"axEAD_Pontine","axEAD_Pontine",1.90029445278533,0.125210830346159,1.88439134205163,0.157223188103289,6.04100217428558,"1.5315991497732286451562744235496099491656867283408185416028659e-9","2.8120160389836477925069198416368e-6",-0.110461865361356,-0.146417052867081,-0.0745066778556307
"axEAD_GenuCC","axEAD_GenuCC",2.52258423913043,0.079828266409143,2.53159566168478,0.0847263564519678,-8.3051880695282,"9.9661461883183510346455625415307787864646252819920607916966023e-17","1.8297844401752492499609252826242e-13",0.109193662619457,0.0833427383473204,0.135044586891593
"axEAD_BodyCC","axEAD_BodyCC",2.66352156283967,0.0830548953375735,2.67765296433424,0.0837404914098964,-11.8720330323093,"1.6539869189718646902911248181976698717100499879314254046310305e-32","3.0367199832323435713745051662109e-29",0.169437835170685,0.141259352564813,0.197616317776556
"axEAD_SpleniumCC","axEAD_SpleniumCC",2.73206191372283,0.0848969867982469,2.7155368671875,0.0811187533960787,16.1819080463573,"6.7664607404792412644995138500622467274372871806148747845850817e-59","1.2423221919519886961621107428718e-55",-0.198666170676771,-0.222970020550082,-0.17436232080346
"axEAD_Fornix","axEAD_Fornix",3.70870764164402,0.358197569963221,3.77264651290761,0.500854264975631,-7.73005267499939,"1.0750209202594529863550852563220942992497475319771551047445196e-14","1.9737384095963556829479365306077e-11",0.143126090730155,0.106643423013782,0.179608758446528
"axEAD_CorticospinaltractR","axEAD_CorticospinaltractR",2.16337535699728,0.174227349409337,2.14600731182065,0.116488602129272,5.8760406021469,"4.2019530507506738419677778815918791387832572960435459349559369e-9","7.7147858011782371738528401906003e-6",-0.11373812432371,-0.15180600543949,-0.0756702432079303
"axEAD_CorticospinaltractL","axEAD_CorticospinaltractL",2.19868645822011,0.162967195354278,2.18111449150815,0.146649196207486,5.55778094740102,"2.7322597846798195953681699749692412153422908677068542757348802e-8","5.0164289646721487770959600740447e-5",-0.113150562355972,-0.153189112255572,-0.0731120124563717
"axEAD_MediallemniscusR","axEAD_MediallemniscusR",2.1873104673913,0.119650299235404,2.18687258933424,0.123455842239767,0.240883687952187,"0.80964526506867813313356896178121356931649945963224497171926324","1486.5087066660930524332326138299",-0.00360011985085094,-0.0328988218415457,0.0256985821398439
"axEAD_MediallemniscusL","axEAD_MediallemniscusL",2.19276536956522,0.119987856230157,2.19823362703804,0.116978183739945,-3.49379295790086,"0.00047621017823132173252491901990968805428410287093704690217229441","0.87432188723270670091575132055429",0.0461269732447414,0.0202313667017053,0.0720225797877776
"axEAD_InferiorcerebellarpeduncleR","axEAD_InferiorcerebellarpeduncleR",2.00146398641304,0.0860363482619207,1.96509212432065,0.0879841540099094,25.1420124983692,"1.7281030777214312082185169867822477235102441185576223800917489e-139","3.1727972506965476982891971877319e-136",-0.417915582726598,-0.451894220401084,-0.383936945052113
"axEAD_InferiorcerebellarpeduncleL","axEAD_InferiorcerebellarpeduncleL",2.02601389436141,0.0830338779296585,2.00183822927989,0.0852314175271586,17.5291761727247,"8.5803639569698122392745697481106238187198137309392815199453902e-69","1.5753548224996575271308110057527e-65",-0.287252335632943,-0.320033050907737,-0.254471620358149
"axEAD_SuperiorcerebellarpeduncleR","axEAD_SuperiorcerebellarpeduncleR",2.53366234442935,0.105499661729663,2.518333734375,0.104394671856706,9.57094646703165,"1.0593142036839446519970634920308224189545722484107933891551682e-21","1.9449008779637223810666085713685e-18",-0.146050471252807,-0.176124331267809,-0.115976611237805
"axEAD_SuperiorcerebellarpeduncleL","axEAD_SuperiorcerebellarpeduncleL",2.50290983016304,0.103265913003746,2.48015612771739,0.104079441769764,14.1523392282315,"1.8064672353003734938781638183995297984634300057965375167839491e-45","3.3166738440114857347603087705797e-42",-0.219468510948996,-0.250232951127206,-0.188704070770786
"axEAD_CerebralpeduncleR","axEAD_CerebralpeduncleR",2.45717507608696,0.0953498461832167,2.4578488671875,0.0915346244226898,-0.476124490743801,"0.63398569009909373337426297562464189466452589688819730935349891","1163.9977270219360944751468232476",0.00720337138516327,-0.0224557529509277,0.0368624957212542
"axEAD_CerebralpeduncleL","axEAD_CerebralpeduncleL",2.42815542900815,0.0940341289088687,2.41427347961957,0.0922143200766768,9.45248688775741,"3.3087440117612416007759426693614605589298103616032952101789499e-21","6.0748540055936395790246307409502e-18",-0.149037389355283,-0.180117668873723,-0.117957109836843
"axEAD_AnteriorlimbofinternalcapsuleR","axEAD_AnteriorlimbofinternalcapsuleR",2.06306306317935,0.0745427162809831,2.06667578634511,0.0756761520242156,-3.89135263357719,"9.9686928135175093821903992962681341933471493475828978685502012e-5","0.18302520005618147225701573107940",0.0480886507481778,0.0238487775870087,0.0723285239093469
"axEAD_AnteriorlimbofinternalcapsuleL","axEAD_AnteriorlimbofinternalcapsuleL",2.03373341508152,0.0728617202319359,2.03363589232337,0.0725866740539452,0.105351962406136,"0.91609653230789495437912244205961031989618588648284252275279066","1681.9532333172951362400688036218",-0.00134097692495265,-0.026293604007601,0.0236116501576956
"axEAD_.PosteriorlimbofinternalcapsuleR","axEAD_.PosteriorlimbofinternalcapsuleR",2.30966275985054,0.0719420130454002,2.31016388451087,0.0713239389752096,-0.542075336836681,"0.58776660813283340260674240778237953630693133416794587682152439","1079.1394925318821271859790606882",0.00699525980822433,-0.0183027827829366,0.0322933023993853
"axEAD_PosteriorlimbofinternalcapsuleL","axEAD_PosteriorlimbofinternalcapsuleL",2.30076658423913,0.0755430022885259,2.29108858525815,0.0746202978640755,9.13155862864106,"6.7520085995456647134734569710236825617489749286631865607285171e-20","1.2396687788765840413937266998804e-16",-0.128885496529625,-0.1566693616387,-0.10110163142055
"axEAD_RetrolenticularpartofinternalcapsuleR","axEAD_RetrolenticularpartofinternalcapsuleR",2.14626833152174,0.0736555263756538,2.13907255502717,0.0731432080161469,7.57216019944505,"3.6706840017667788807637554459599680621778808556305248394183314e-14","6.7393758272438060250822549987798e-11",-0.0980317048929236,-0.123472172229259,-0.0725912375565881
"axEAD_RetrolenticularpartofinternalcapsuleL","axEAD_RetrolenticularpartofinternalcapsuleL",2.16082694497283,0.0698710786599289,2.1431694986413,0.0723632188261369,17.1164307926729,"1.1193124792706543357238191641915277691611544155198905299388096e-65","2.0550577119409213603889319854551e-62",-0.248078625010694,-0.276925232488702,-0.219232017532687
"axEAD_AnteriorcoronaradiataR","axEAD_AnteriorcoronaradiataR",1.86887870414402,0.0548918604894537,1.87662322316576,0.0554120739241524,-11.6806362131591,"1.6009276106387081544797023770035914279447170311472240425504011e-31","2.9393030931326681716247335641770e-28",0.140408325833492,0.116727668022708,0.164088983644277
"axEAD_AnteriorcoronaradiataL","axEAD_AnteriorcoronaradiataL",1.85556709205163,0.05292078265643,1.8626568892663,0.0533399478107728,-10.8409193053284,"2.2024661451073614570495341163753617914196974917328508572343265e-27","4.0437278424171156351429446376653e-24",0.133433257427103,0.109197314528262,0.157669200325943
"axEAD_SuperiorcoronaradiataR","axEAD_SuperiorcoronaradiataR",1.9317457201087,0.0563555940996812,1.94489960971467,0.0545003799532702,-20.1925958235534,"1.1372923402086863649533914177976922437465618640060128329619792e-90","2.0880687366231481660544266430770e-87",0.237021006979722,0.213689244340042,0.260352769619402
