"","variable","value","p","Outcome"
"137","ANX",-0.0013648380018591,0.787327835461552,"v_extra_CINGL"
"138","ANX",0.00416223611476155,0.765211032923145,"v_extra_CINGR"
"139","ANX",-0.00526147321666827,0.148366833622557,"v_csf_ATRL"
"140","ANX",-0.00748957620950316,0.711693050754098,"v_csf_ATRR"
"141","ANX",-0.00140863497610123,0.920291531021626,"v_csf_CSTL"
"142","ANX",-0.0259656647162617,0.193372357124089,"v_csf_CSTR"
"143","ANX",-0.00130710109780722,0.94461879439135,"v_csf_CGL"
"144","ANX",-0.0240784294169514,0.186370064125758,"v_csf_CGR"
"145","ANX",0.00181293851642064,0.897622839095177,"v_csf_FMAJ"
"146","ANX",0.0133386354711647,0.45322960932634,"v_csf_FMIN"
"147","ANX",-0.0215168494248269,0.228087871205098,"v_csf_IFOFL"
"148","ANX",0.00297525562048725,0.850745075960426,"v_csf_IFOFR"
"149","ANX",0.0034734013505666,0.75417154460795,"v_csf_ILFL"
"150","ANX",-0.0022162094541087,0.901909237412398,"v_csf_ILFR"
"151","ANX",0.0113971718527228,0.562631612030304,"v_csf_SLFL"
"152","ANX",-0.00982430163432976,0.530695087712435,"v_csf_SLFR"
"153","ANX",0.00406576336458628,0.667742625765808,"v_csf_UFL"
"154","ANX",-0.0227289524313241,0.265368351681544,"v_csf_UFR"
"155","ANX",0.0208500456451008,0.290693508279968,"v_csf_SLFTL"
"156","ANX",-0.000516965148398004,0.973203282906227,"v_csf_SLTFR"
"157","ANX",0.0241363289949432,0.18181473629146,"v_csf_Middlecerebellarpeduncle"
"158","ANX",-0.0120692632827425,0.355615537317882,"v_csf_Pontine"
"159","ANX",0.0174721602101456,0.366247390377909,"v_csf_GenuCC"
"160","ANX",0.00593881439085715,0.484025650760851,"v_csf_BodyCC"
"161","ANX",-0.0204802345728588,0.018278889489967,"v_csf_SpleniumCC"
"162","ANX",0.00616066115955604,0.164473013886673,"v_csf_Fornix"
"163","ANX",-0.0103386221367449,0.0506481164541098,"v_csf_CorticospinaltractR"
"164","ANX",0.00656233453131441,0.733952653124316,"v_csf_CorticospinaltractL"
"165","ANX",-0.00693522244114923,0.560706208382543,"v_csf_MediallemniscusR"
"166","ANX",-0.000869748373921563,0.965057707920211,"v_csf_MediallemniscusL"
"167","ANX",-0.00229617402780552,0.903532062721399,"v_csf_InferiorcerebellarpeduncleR"
"168","ANX",0.0086995820033386,0.665672924818116,"v_csf_InferiorcerebellarpeduncleL"
"169","ANX",0.00805338435643246,0.347480994695544,"v_csf_SuperiorcerebellarpeduncleR"
"170","ANX",0.0116224228869131,0.45537705204045,"v_csf_SuperiorcerebellarpeduncleL"
"171","ANX",-0.02285765951308,0.0260477943890981,"v_csf_CerebralpeduncleR"
"172","ANX",0.0182923640451395,0.339880892683721,"v_csf_CerebralpeduncleL"
"173","ANX",-0.00409563895741459,0.67444156278048,"v_csf_AnteriorlimbofinternalcapsuleR"
"174","ANX",0.00762597609692853,0.707002204670576,"v_csf_AnteriorlimbofinternalcapsuleL"
"175","ANX",-0.00483780108260087,0.806218370682614,"v_csf_.PosteriorlimbofinternalcapsuleR"
"176","ANX",0.0306705299926551,0.124907109409681,"v_csf_PosteriorlimbofinternalcapsuleL"
"177","ANX",-0.00384757578442301,0.839427036968295,"v_csf_RetrolenticularpartofinternalcapsuleR"
"178","ANX",0.0213308450542875,0.218170819653657,"v_csf_RetrolenticularpartofinternalcapsuleL"
"179","ANX",0.0180183823462922,0.353356931655524,"v_csf_AnteriorcoronaradiataR"
"180","ANX",-0.00895727440566726,0.597575099698284,"v_csf_AnteriorcoronaradiataL"
"181","ANX",-0.0174734989979631,0.35807388647759,"v_csf_SuperiorcoronaradiataR"
"182","ANX",-0.00921058283224862,0.649731455191072,"v_csf_SuperiorcoronaradiataL"
"183","ANX",-0.00155891241247058,0.88020087582503,"v_csf_PosteriorcoronaradiataR"
"184","ANX",-0.00149174276942109,0.938775382645118,"v_csf_PosteriorcoronaradiataL"
"185","ANX",-0.00398289266056435,0.842846812145907,"v_csf_PosteriorthalamicradiationR"
"186","ANX",0.0182797701784738,0.342744301998568,"v_csf_PosteriorthalamicradiationL"
"187","ANX",-0.00189552954254137,0.900858827032252,"v_csf_SagittalstratumR"
"188","ANX",-0.0132088702561965,0.366608783199915,"v_csf_SagittalstratumL"
"189","ANX",-0.00801914699623657,0.497012206138022,"v_csf_ExternalcapsuleR"
"190","ANX",0.0443208165507381,0.0169437828760879,"v_csf_ExternalcapsuleL"
"191","ANX",-0.00381749164331232,0.718053167153624,"v_csf_CingulumcingulategyrusR"
"192","ANX",-0.0300888667916748,0.137506589103228,"v_csf_CingulumcingulategyrusL"
"193","ANX",-0.00063738750870969,0.948516922910223,"v_csf_CingulumhippocampusR"
"194","ANX",0.016818074282123,0.400099383369577,"v_csf_CingulumhippocampusL"
"195","ANX",0.00717008980290673,0.364020131125412,"v_csf_Fornix_StriaterminalisR"
"196","ANX",-0.00228207454109395,0.89140525863582,"v_csf_Fornix_StriaterminalisL"
"197","ANX",0.015533660205155,0.359631729425521,"v_csf_SuperiorlongitudinalfasciculusR"
"198","ANX",0.0133207602415581,0.373006637187144,"v_csf_SuperiorlongitudinalfasciculusL"
"199","ANX",0.00586330862951648,0.772530787919381,"v_csf_SuperiorfrontooccipitalfasciculusR"
"200","ANX",-0.00692860979220398,0.735684007179318,"v_csf_SuperiorfrontooccipitalfasciculusL"
"201","ANX",-0.0179066874825501,0.160438836877359,"v_csf_UncinatefasciculusR"
"202","ANX",0.0460322880778009,0.0200082343672102,"v_csf_UncinatefasciculusL"
"203","ANX",0.00390784224696446,0.650482864335939,"v_csf_TapetumR"
"204","ANX",0.0150181553977122,0.461513050672263,"v_csf_TapetumL"
"205","ANX",-0.00260913361714893,0.839379440581232,"v_csf_Mean"
"206","ANX",0.045551604107092,0.0165797452227233,"v_csf_CINGL"
"207","ANX",-0.0244125724313046,0.238715073238456,"v_csf_CINGR"
"208","ANX",0.0054760563133998,0.131948501791963,"micro_Rd_ATRL"
"209","ANX",0.00507081813144149,0.800509925535848,"micro_Rd_ATRR"
"210","ANX",-0.00527298412796853,0.340443504195144,"micro_Rd_CSTL"
"211","ANX",-0.018732229400513,0.31111817720635,"micro_Rd_CSTR"
"212","ANX",0.00556431341376284,0.477339495728227,"micro_Rd_CGL"
"213","ANX",-0.0256596375147339,0.200481400654651,"micro_Rd_CGR"
"214","ANX",-0.00197878419879384,0.915878530415676,"micro_Rd_FMAJ"
"215","ANX",0.0251593476705758,0.200437865857938,"micro_Rd_FMIN"
"216","ANX",-0.00966338026757139,0.639711745153238,"micro_Rd_IFOFL"
"217","ANX",0.00798529316627304,0.615060950331002,"micro_Rd_IFOFR"
"218","ANX",0.0145909142305026,0.376934386727071,"micro_Rd_ILFL"
"219","ANX",-0.00508560161921557,0.796056232727358,"micro_Rd_ILFR"
"220","ANX",-0.000344734439098355,0.967714683259548,"micro_Rd_SLFL"
"221","ANX",0.000893492021393368,0.949508057202912,"micro_Rd_SLFR"
"222","ANX",0.015486047641235,0.215846829120382,"micro_Rd_UFL"
"223","ANX",-0.0061472518009405,0.689279836396581,"micro_Rd_UFR"
"224","ANX",0.00737083087936368,0.36996942405319,"micro_Rd_SLFTL"
"225","ANX",-0.0131927789857486,0.494148691975018,"micro_Rd_SLTFR"
"226","ANX",0.00233213149686098,0.71304645827141,"micro_Rd_Middlecerebellarpeduncle"
"227","ANX",-0.00827069038228213,0.443596865432369,"micro_Rd_Pontine"
"228","ANX",0.0208750934747991,0.283338676025255,"micro_Rd_GenuCC"
"229","ANX",0.00948393604505337,0.346414805070208,"micro_Rd_BodyCC"
"230","ANX",-0.0181303680183865,0.0243236729700673,"micro_Rd_SpleniumCC"
"231","ANX",0.00584919000408825,0.161731823497821,"micro_Rd_Fornix"
"232","ANX",-0.0104132698689634,0.035256067134185,"micro_Rd_CorticospinaltractR"
"233","ANX",0.014390216454731,0.471283826142755,"micro_Rd_CorticospinaltractL"
"234","ANX",-0.00915373883379464,0.607304355047871,"micro_Rd_MediallemniscusR"
"235","ANX",0.00492429347560974,0.808282147063481,"micro_Rd_MediallemniscusL"
"236","ANX",0.00189616542907743,0.91534608981889,"micro_Rd_InferiorcerebellarpeduncleR"
"237","ANX",0.0146411393019988,0.458959264672103,"micro_Rd_InferiorcerebellarpeduncleL"
"238","ANX",0.0109315700942824,0.311036122759683,"micro_Rd_SuperiorcerebellarpeduncleR"
"239","ANX",0.00775440275594088,0.611751945312454,"micro_Rd_SuperiorcerebellarpeduncleL"
"240","ANX",-0.0173446265149934,0.052519474427183,"micro_Rd_CerebralpeduncleR"
"241","ANX",0.0197569048078659,0.315986544553279,"micro_Rd_CerebralpeduncleL"
"242","ANX",0.000355247145552856,0.984853220163672,"micro_Rd_AnteriorlimbofinternalcapsuleR"
"243","ANX",0.0147991788463804,0.469102637006742,"micro_Rd_AnteriorlimbofinternalcapsuleL"
"244","ANX",-0.00958445176795958,0.513330774375221,"micro_Rd_.PosteriorlimbofinternalcapsuleR"
"245","ANX",0.0266897567524433,0.156208427016164,"micro_Rd_PosteriorlimbofinternalcapsuleL"
"246","ANX",0.00730198268177419,0.360692664950603,"micro_Rd_RetrolenticularpartofinternalcapsuleR"
"247","ANX",0.00968303536539438,0.53125467682855,"micro_Rd_RetrolenticularpartofinternalcapsuleL"
"248","ANX",0.0193870851380023,0.169320514552228,"micro_Rd_AnteriorcoronaradiataR"
"249","ANX",-0.000747989615025986,0.966400495158047,"micro_Rd_AnteriorcoronaradiataL"
"250","ANX",-0.0118446270425231,0.284645553689508,"micro_Rd_SuperiorcoronaradiataR"
"251","ANX",-0.00200532849845197,0.919165292848721,"micro_Rd_SuperiorcoronaradiataL"
"252","ANX",0.00217153735031256,0.763246488883156,"micro_Rd_PosteriorcoronaradiataR"
"253","ANX",0.00039104152888274,0.983715496452887,"micro_Rd_PosteriorcoronaradiataL"
"254","ANX",-0.00464279817238632,0.820137698609044,"micro_Rd_PosteriorthalamicradiationR"
"255","ANX",0.0294358942454668,0.137951043584445,"micro_Rd_PosteriorthalamicradiationL"
"256","ANX",-0.00378641366350545,0.846379138226354,"micro_Rd_SagittalstratumR"
"257","ANX",-0.00694839421880269,0.644300584009885,"micro_Rd_SagittalstratumL"
"258","ANX",-0.0052164351742623,0.778524682449748,"micro_Rd_ExternalcapsuleR"
"259","ANX",0.038823269745264,0.0528540875017156,"micro_Rd_ExternalcapsuleL"
"260","ANX",-0.0162708206012919,0.275402115508458,"micro_Rd_CingulumcingulategyrusR"
"261","ANX",-0.0277473373742931,0.166712520029207,"micro_Rd_CingulumcingulategyrusL"
"262","ANX",0.00935835059325842,0.319840734578268,"micro_Rd_CingulumhippocampusR"
"263","ANX",0.00419969621719394,0.808932101243634,"micro_Rd_CingulumhippocampusL"
